confidence,score,name,address,lat,lng,rating,reviews,phone,place_id,queriesMatched,firstFoundMetro,thumbnail
low,137,Rocket Wash,"12700 Allen Rd, Southgate, MI 48195",42.215257099999995,-83.2296952,4.1,137,(734) 837-8636,ChIJF92mc8A3O4gR52BuZFC2oQo,brushless car wash,detroit,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmSiP3xEf5hi--aIh2B-BZlzfdyJQ1Y04lhJM1cGVCd21uGixjdOXaDbNsfdMrjrTB7IoTt_p43374w30aRw3t9rdASI0-XK8uiUFU1GLHCxvbj0y6ey_dR5wxpIbjiRXwMivbOg=w122-h92-k-no
low,137,Texaco Car Wash,"909 Waiakamilo Rd, Honolulu, HI 96817",21.3271445,-157.8724176,3.9,137,(808) 842-6150,ChIJ048uOi5vAHwRWqg4CflNYrQ,laser car wash,honolulu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgbuk7Owz-dDHRwf8ZTKIzaPvjyy3oKXIraVueAOYoTLbB4YggNc-r0e-4pKaUAB_rjleHiTQp88HReTdY05c73KnG2eVbFEbSKSSO9nYJf8cBN2g1PfAKIOABbgDxjZvYdOVb=w122-h92-k-no
low,137,Thurston Car Wash,"111 58th St, Springfield, OR 97478",44.046300699999996,-122.926251,4,137,(541) 650-6311,ChIJY-HVp6_gwFQR-Arzm9GT9WA,touchless car wash|brushless car wash,eugene,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhsutzollRD4yrJ5npJeKzSAr5q2LZo0ToUvc05Zxbdti4vU2amhBi7vkk2rZ-0h8Hxw6m4w4fFYoPF8zjPgfAJlGEY8pJ-EFeb75YZRgYlRvDtPvDp5Q7mchBn3TWcJ8v6ta-XA=w122-h92-k-no
low,136,Manlius Car Wash 2.0,"240 W Seneca St #1, Manlius, NY 13104",42.9962251,-75.98703379999999,3.6,136,(315) 682-2260,ChIJZ-1gMFGJ2YkRJkuSefv9QCQ,laser car wash|brushless car wash,syracuse,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHq9E5JBeBKu0L_HFkSZ1GgPyPbDx31aUJo6rbTVTa7VvT5sDRsHBSkGUzkjarwvxuOF_qrFjIiP_RgRER7X0VdwVeZMSf9cB3h53s6RmghpGfb2yFJCuGJouQVvpMj_8_N5ch6=w80-h106-k-no
low,136,ModWash,"3422 Glendale Ave, Toledo, OH 43614",41.613060999999995,-83.6228498,4.3,136,(419) 386-2337,ChIJUxf2raR5PIgRfy3bFqcTH9Y,laser car wash|brushless car wash,toledo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyRZvHdCd6A_fOEokLZGIdFGmhOc_mplKVZZrcIR4AJw0X-JUv8SzZ6Lnek9sdCBTAU_SbVfU_rgrBbnXJ9Uy6iDjkcsyEQ7VPZ943unCevR3dMa9CWFk34E-bL66wy2gf0B8K3Q=w80-h119-k-no
low,136,Wayside Car Wash,"2480 S Wayside Dr, Houston, TX 77023",29.7138729,-95.3164443,3.8,136,,ChIJvTduJHG-QIYRxk9dMnvcdIs,touchless car wash,houston,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiedrhspMKJXHyJU3RbYq2k05QmR0jPZ3OL4gjlS0bingWtMYNLYmWxnwbnIxNDtx__yAUzph5dTlkADPhKerTSeBBC4lnM8yeBNY5cHOk3WVP_6AGDuFGpK3Wpf5b4p-MTqtP=w163-h92-k-no
low,135,Mr Sparkle Car Wash,"48 Park Rd, West Hartford, CT 06119",41.757173699999996,-72.7168473,4.2,135,(888) 708-9274,ChIJv0stdMms54kRaJlrrLFbx1o,touchless car wash|laser car wash|brushless car wash,hartford,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWqaAbnYBOhzFA88kWanezE-0uSVM4sygVgk6deCiZb52YIuFPVtCrUZ7W1cyhyG5tc18ey58JpXB3H92kPUHPy9jrLcZ-hZVt_TtvZr3wGQZWuQwY_yUK9JQ4Bw4CAduXZ1IW=w80-h106-k-no
low,135,Green Clean Express Auto Wash,"4769 Shore Dr, Virginia Beach, VA 23455",36.90392,-76.135221,4.2,135,(757) 689-9650,ChIJXaOtjzyVuokRccYTyUJ6i84,laser car wash,virginia-beach,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLIsnxyQldgkD71kja8LNDEDTSfdNuViZgc3SblGMaSKuBesT4QnHH4Ml-aOtEM9enH-uuKUChMgMyk_I4P-9_N4rc-32vc-7HVBotQpuWB-kEzYAfEuZHv8Le3y38tgdVOSv1DA=w122-h92-k-no
low,135,Clean Machine Magic Carwash,"3500 Western Ave, Knoxville, TN 37921",35.9745145,-83.9705747,3.9,135,(865) 214-3459,ChIJcdeHdbE9XIgRpzoElC-6fHk,touchless car wash|laser car wash|brushless car wash,knoxville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6G-kfJdR757AhVWmICrkJ6ml8yL4pvRZC09_7p3uGMweVGihHHMqxEWUAQLG8oITDURM00rJzGdvaZvS-COHIKPpRXlUceYKo9gJnronEWCqwWXf0Xk9LG8P5-w5YW9HGu69fPQ=w138-h92-k-no
low,135,Bubble Time Car Wash,"635 NE Woods Chapel Rd, Lee's Summit, MO 64064",38.9817414,-94.3644826,4.1,135,(816) 287-1393,ChIJVeQz_3oewYcR7F8HbOKMUKQ,laser car wash,kansas-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9s4EjmSHSpvaFmX7XtGLGd0guEpnCiV--Q1cm5z0Hw1iG0emfxnp4QEVKqzJ0PflbrunB0PxMGQLPUu4Vw-R61eGGtfO9wHLMu4QGbxRYHXaQFSLH1FkKICpTxtyAydu-mqXY=w122-h92-k-no
low,135,Midland Carwash,"11066 Midland Blvd, St. Louis, MO 63114",38.7039458,-90.4042248,3.9,135,,ChIJV4Wdly4z34cRtAQBxzapA7c,laser car wash,st-louis,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPXG6qTigQEy7rND1qKGFCmJJSiqbvkLjWNZVtA5PBG9owb45ZkoVGuita9MDMfGYJ0gIClg3rbVG3BwEq9_-U63UE6hhg3O5nHNHSRYPerxf0trZ7qJX8jFM718OOxgDauHswcg=w122-h92-k-no
low,135,Clear Water Car Wash,"466 N Shoreline Blvd, Mountain View, CA 94043",37.4013005,-122.0787426,4.4,135,,ChIJifpW3Uu3j4ARjoDBFSdRnLg,laser car wash|brushless car wash,san-jose,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQdaOOMSPmxtXkCqM_guwile8zfkSWnhShzte6l6RTh87t1cHozUtVlqSU6wmaATCM5p7OUe_SK8cNYXxjk07TOtfgpgWORw0Hag2aWtdbsVJJP-QIgl7xYQd98fdhAyO2cbTsXw=w163-h92-k-no
low,134,Snappy Car Wash,"4510 Winkler Ave, Fort Myers, FL 33913",26.6085344,-81.8207364,4.3,134,(239) 313-7188,ChIJVUYvWBdr24gRgcZJIVh6Mo0,touchless car wash,fort-myers,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUkWZeYhpBS447OpVUXQLnmKIYhdGTqZPew2dp-j4QlwayLOigfsGp2tp4OQM-u5TJ0fyEjJrwfVG6-hI8vQvUJXLkf0oA_xV2k0v4-3JUZzc8rQ0AtApMeRgDYxunT9PXN1BatA=w163-h92-k-no
low,133,Cascade Carwash LLC,"4042 Rittiman Rd, San Antonio, TX 78218",29.4844367,-98.4138976,4.2,133,(726) 437-5825,ChIJNZU-MYz0XIYR_ejBqpXqXjs,brushless car wash,san-antonio,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQv908YmoLzUPOIN7je5zxrieySLy9XLMIVlbj8cw3ZGTWyO03S58ScIF9VuCODMG7beN71XimTFxmBJ-ixQfFPM29afqgxcn8xDV-2E1Xlzvc-KwFoUU1JemEdqdWcn_j2F86=w163-h92-k-no
low,132,Caress Car Wash,"3855 N King Avenue, Sylvania, OH 43560",41.6859001,-83.7235925,2.7,132,(419) 862-5262,ChIJw7p2MGh5PIgR7kYCEbr8wKQ,touchless car wash,toledo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbxFmEDpnZkqPLqsYBmBDCbxudb217j9ZbngtbAbjO0iFmS9bLL6TLOwORXW4lZFcEaNd07hFQmvb8stVGSvhjHc-KSKgIH7hMoNr0pEYWnKdkcgZu-cxXuYsif0PidG7DWqiz=w122-h92-k-no
low,132,Colorado Rapid Wash,"1160 Welch Ave, Berthoud, CO 80513, United States",40.304176299999995,-105.09252749999999,4.1,132,+1 970-344-5089,ChIJcZfxrpdVaYcRpUwSMyFXHdg,brushless car wash,longmont,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZzs0iaEMFGCl7w_pjsDMUC15e1-7tA8lP9njigwirFQjuq623m7j6HJ5lkQwW9Nk-pH-TBsbF2X7UsKYby9xQ4hXZzK8SJuejD7oKDZAxQgFzU70VD3Ww8CQIa2Ffcs_iVwZy2A=w163-h92-k-no
low,131,Labac's Car Wash,"Via Del Norte, Mesquite, TX 75150",32.8137633,-96.60710689999999,4,131,(972) 271-1264,ChIJVx7-jtilToYRmKXV5-8lC74,laser car wash|brushless car wash,dallas-fort-worth,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmnvDX-fXjvRmPiAoqXJIqRAls0dCiufMHuwSvBgAK6A9bggdUpN1zpQFGBnYAXHsn8KSN7u-SOHqCaEhw4Q7s5viUdf0cD5jUhFwo9O8bB0Gyx7mehVR9zwYoA4YpXvUM4nW-bQ=w80-h106-k-no
low,131,Squeekys Car Wash 2,"810 Airport Dr, Bakersfield, CA 93308",35.414387,-119.0386891,4.2,131,(661) 736-0033,ChIJW1hKPPFp6oAR-qO1W-5cJFM,touchless car wash|laser car wash|brushless car wash,bakersfield,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8IZurlgAJw1XWxbydnzMzn5YTN2BotuWOcNBdmfvHkuC01WMaPRWQoVKNe9QOIt3BJa8_N3j1GpY7HIN6KVsNk_TYunikQR1tG-nv9umSo5M9GC_UE_PLR3dv6PIS_-SnH9A=w80-h173-k-no
low,130,Green Clean Express Auto Wash,"837 Kempsville Rd, Virginia Beach, VA 23464",36.815385,-76.16489849999999,4.1,130,(948) 800-7771,ChIJJ6gH4UO_uokROtvsftXWhEI,laser car wash,virginia-beach,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGq_8Nu6M279Fwmj7RxL2lec-9hwInHTwu4_Xu2LLJ3-V5J6Rsg7CHO4LIuXi6GdtH67Sz-FaKhUKmBVfsEI9zvT1vjaBnVqT60vYbThg04M9zABCQpiWq6g4pGFZH5aKEM=w122-h92-k-no
low,130,Squeaky Clean Car Wash,"5501 S Anderson Rd, Oklahoma City, OK 73150",35.410472899999995,-97.3184077,3.7,130,,ChIJtQT1sHI5socRtuxxwg2dS3M,touchless car wash|laser car wash,oklahoma-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7SZurNntn-FqnpdyvZAc_0tYhAPqNNeskkvB6-zQX-WZGWzId_SYygzYtZ1mE3xqjeLEuM87wmQa1UZyJUpC68TD3xJjvmrTuZiKX_8sGXndb3LOmfzF9BvksFRP5MhFiS6oj=w122-h92-k-no
low,130,Rain Tunnel Wash,"2015 Lincoln Way E, Chambersburg, PA 17202",39.920899899999995,-77.59134879999999,4.2,130,(717) 263-5775,ChIJZfTbwkefyYkRHmY9Xu_Y2iE,touchless car wash|laser car wash|brushless car wash,chambersburg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_cEaDU80ALeZC4f16xRqU22eoOUOz0goAges1awQtSf0Xkb8_a_hc7LicrpKnJni5Cl3UdUYsFQ9MVikRNE-wqrKhEkZwEvkXgTm1g2NbE2wV2DUQL2jWZ6zv36c2BAHL5o4BbQ=w80-h106-k-no
low,130,Paradise Car Wash,"116 NE Hillcrest Dr, Grants Pass, OR 97526",42.4583674,-123.32162059999999,4,130,(541) 479-4168,ChIJvVXnxXl7xVQRFgUHi3OPd_w,touchless car wash|laser car wash|brushless car wash,grants-pass,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6ATz23gJvtPCqiYetWaZQPMQJ417UA2D1sDpN5XWPnouPy623amblFczgPyloTffFLX5pUyI0X4PBc2DLTbEIue8T7W-Zql_90JCB93zjtlNQMTMLPYNPUvs8mL7U3L9u2QcF=w122-h92-k-no
low,129,Inglewood Auto Wash,"4018 Gallatin Pike, Nashville, TN 37216",36.2207278,-86.7265285,4.2,129,,ChIJT3Uc06BCZIgRm1bKrearoKQ,touchless car wash|laser car wash|brushless car wash,nashville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGI-mcctQOzwFLC1RcWnNeo6ezSYy-pfCGbAX6SU0PVgWg2Hx0Xo7wKqFwMQ6IWUUTiSPIgWLWa_PzzxEjrqs5onJ11VvyvkhV6YsQP22-pTwbIAnr6DnoXoXLRinAjR25UJj9q=w122-h92-k-no
low,128,Blue Sky Car Wash,"1886 Parental Home Rd, Jacksonville, FL 32216",30.2865792,-81.5791593,4,128,,ChIJTX1U2bi15YgRe1_VbOwhquk,brushless car wash,jacksonville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDzUX9MV5uBPwNMP9NP-WiyBOwBrf724aRxWaRDlPI0wXGOfmt9XT8ik4Xvuvh1o2qmdTk1XCgHaRWgFEHQXKPZGTHfJk5RxjjqHHOqau5AzUsuWZaFv1Fj5NGgAKKQvOZJUpj=w80-h106-k-no
low,128,SuperWash 24/7 Car Wash,"5517 W Alexis Rd, Sylvania, OH 43560",41.716170399999996,-83.67611699999999,3.7,128,(419) 885-0112,ChIJVVU39Xd-PIgRKzAK7r47GgE,laser car wash,toledo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEY2S5nzqQkvj3PPL12ZE11Vr5ClYoMmpmBQ1z2WupQTGLePcGo1eaLoIR_0WhZozNK4G0Gc7m4SXErpz3eIaqsiexGiUk7Zx9np4HhfXcYc7QCAEfC8-DoR8se3fbGkOy9a3w=w163-h92-k-no
low,128,Watershed Carwash,"8750 NE 23rd St, Oklahoma City, OK 73141",35.4926647,-97.3759168,4.1,128,(405) 674-6586,ChIJVcToBVg9socRMNhXlxo4qbI,laser car wash,oklahoma-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8EXOBaeiCXAOo2cLIIdEY6pnFR2riyRwztd5nbM-X5F09keqIbMlggj235_rVkjPKWxhv-257yIFob4ri4_NGwqW_c2u1u49zGo2SKIu_0FFlmMcsyaLZ0RLS69FZG2WbzXKilw=w127-h92-k-no
low,127,White Dove Car Wash,"2045 W Market St, York, PA 17404",39.9527339,-76.77249139999999,3.4,127,(717) 815-1613,ChIJKwo65oaLyIkRYEZxYV8kW44,touchless car wash|brushless car wash,york,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8amcIXjPOY5gz8ic91Kcuin1XE39h-rIzrrF8S5_DSZhBhQSZ7A44ykqjggis8dst5SEfwrwYtMYLNvteuub1_1TvOKn8fDMEKUF3jjfwRZY19npvt0Xp5EZuVCSdrbVUnwyvxZwt2gY=w80-h106-k-no
low,126,Nob Hill Car Wash,"2681 Blanding Ave, Alameda, CA 94501",37.7685222,-122.23295019999999,3.5,126,(510) 748-0112,ChIJt4FjQJKGj4ARDYSD_u9XKwk,touchless car wash|brushless car wash,san-francisco,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtIeCQzIpEPKV53orJTw2UTbjPDIFhxlkofE_sTMGSoxejYxhLGX1JOxEAdIOjOpeol5jGErlQWbJI3xJtExIVxa7yv02VW4DFdHYD-WOPdOY2UsR0Ko7TsbdEhNuYqSLZ78sb=w80-h164-k-no
low,126,Kapi`olani Drive-Thru Car Wash,"1111 Kapiolani Blvd, Honolulu, HI 96814",21.2958702,-157.8495212,1.6,126,(808) 888-2043,ChIJZRIcBfxtAHwRE6A85UkKrwQ,touchless car wash|laser car wash|brushless car wash,honolulu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeoBBFI7RqhODdhrfr3L9l0O3Oy-w6ns9512tY1kIP_7RZakka7B2W8W-R0hnoe6N4SBqZKYviyhs9gyWQvl_X8UrQlFPI7AyolM2EhJEFm1NIn_H5MiezYlq7CSaxek1cTUog=w113-h92-k-no
low,126,Central Point Car Wash,"43 S Front St, Central Point, OR 97502",42.3734369,-122.9172612,3.2,126,(541) 282-3473,ChIJ_8xWuRJ8z1QRHpkGwgSgJVo,touchless car wash|laser car wash|brushless car wash,medford-or,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFx1IQA8NO-eZMGSUlwfe0k2xmUzxlTb2jD9ZuSmZ5cIbnjV7z9lAM-h-Si9Qb_RjMfwi3iKNJYR3CDI9nqL_4RR2STmEPfqXEtcuRWTpQFc_eyCnCoHdlk82VBncrsyA5wncX43w=w92-h92-k-no
low,123,Spinx Car Wash,"906 S Batesville Rd, Greer, SC 29650, United States",34.871379999999995,-82.2532861,3.2,123,+1 864-801-8881,ChIJuY7-eoMpWIgRZOJHwZEaH2E,brushless car wash,greenville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcpiCIN97gNnsxeVYJNJjDEoALaIljBGv1h5M-Ki5FwPJskJfqKN-A-EyZR9VsUckvV8V0d6ora7kZEE65zmZI4ktb1ZjVKi1enpm25wndgUTQuYL8pJp3qNg4I_NDeKjeMghg=w80-h106-k-no
low,123,M&M Auto Wash LLC,"11544 Conant, Detroit, MI 48212",42.4047112,-83.0540652,3.2,123,(313) 729-6584,ChIJydOFJjzSJIgRGaQcsTEA_kU,touchless car wash,detroit,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCq1aOBBzhA0D-mIRIIgM8l1y06Ww4mn0xSDGIjJ4u_ixuRstYjimJX8eGKuLac0oR3P4Yd_jxQ9lom-8Aa8gofl7gUWBkQDU6fVnRMOVWWt_cl7a5ewXYYGKwDY6eDZlHhsQl=w181-h92-k-no
low,123,Fresh & clean car wash,"2535 S Torrey Pines Dr, Las Vegas, NV 89146",36.143357699999996,-115.23447589999999,3.3,123,(702) 476-5003,ChIJu29VESfByIARmJNix2WO5C8,touchless car wash|laser car wash|brushless car wash,las-vegas,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_lD1L3Z7aVk4RKt9fUEA50gsBMRXfOkw1aJxDZqJ_w0EoO-7hCh1WNWO4-xNwJPlKMOjQjstEb50PoXTJeNakTx5X1Hk03gIwqPF9E0d9INJg1zXS_rc7WbXhM9jg2kqxPY5Mjw=w80-h106-k-no
low,123,Pro Car Wash USA,"3511 Bragg Blvd, Fayetteville, NC 28303",35.0770762,-78.93772969999999,4.1,123,,ChIJF884-1xrq4kRb578YJM4NJ0,touchless car wash|brushless car wash,fayetteville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqLkiqUuRUTtztRQB3wR57bK6d10VFyuhmXHf5nidQZ_XUwOox_W_oGHAI99RNnQjmsOwoCFQthA82uoSFMjut8GNeFcG7513P-TvRJ_LihMsryp1AyrO7TI4DmdXiIuCY_bl5=w80-h142-k-no
low,122,Self Service Car Wash,"918 Dix Hwy, Lincoln Park, MI 48146",42.2682256,-83.1826885,4,122,,ChIJmcxQ76A2O4gRgDjlteNNVY0,laser car wash,detroit,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3IHEQLIJmPhmYVpnsHF7MRavIe6nFMsA72oeFJxbdldSGxP6d8S1aVX2HU0NAWjoUUHIDxZxkDF0NfkDCuCBz2P9V6JUBW6H3_Fjbk-ZYy1m2oisTT6ZTzU88yUKViMl-d5WA=w80-h106-k-no
low,122,St. Louis Car Wash,"1535 Smizer Mill Rd, Fenton, MO 63026",38.524769299999996,-90.4858909,3.7,122,(314) 329-1740,ChIJU4XuIVXQ2IcRHwbFahljKN4,touchless car wash|laser car wash|brushless car wash,st-louis,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGl4H3dXYeJTXRqAS6scZ4fJ5qMR8uUafAkxyX7HwiqMwEUtQ7RPmSgzCEclrqgOh44KU74jle75xkJ1MOu2lgClEPsWnCsLdwMcKrHLQGln5iGW7IGEeBvCUgZMtPUvN_nqXoK=w163-h92-k-no
low,122,Squeeky Clean Car Wash,"2521 Williams Hwy, Grants Pass, OR 97527",42.4073777,-123.34670539999999,3.7,122,(541) 940-5436,ChIJKYiS-g57xVQRHJBgpsqqn_E,touchless car wash|laser car wash|brushless car wash,grants-pass,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHd1GbAG6O9o-zzmOaXM5PP2u8Mtrv4l4MFonuzjrUjpisqLdbnWC1lwsTa_lucu_HhO8lVTBTZS0H9-SVorAlU85Q4fLMngSXnAIIEHKpV5Q846pNLNmVx_2B55XgAICG0tbjDFQ=w80-h106-k-no
low,122,Big Bear Car Wash,"3513 Yosemite Blvd, Modesto, CA 95357",37.6386154,-120.9290108,3.4,122,,ChIJX1idkwhVkIARBA8oXwXeU7s,laser car wash,modesto,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLj1ynmQGkGVgCi9W2dUlz-no_L5o03Ga2RgGjQg7FJwwVGzf67oORkBthrPSDB7w7QTh5Mf9ChN8jPa827l5luPYnYd_ijjhR4J0ryqXuVYF4LS-rrD6WK9utmkt07Fq9uWvzLiyBwOIT=w80-h106-k-no
low,119,Bubbles Car Wash,"255 Garrison Rd, Fort Erie, ON L2A 1M9, Canada",42.9060683,-78.9253088,2.5,119,,ChIJkZt0sIET04kRy-kgAioyTfI,touchless car wash|laser car wash|brushless car wash,buffalo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQYq32yyuIvOxBPa9KKJESLqqXFNDUqvgofamRvu9EwwQx3Q8ByExqyJuuXXmHqVITB1yvwE-rU2At7zhjX86H3KmY6TKQgaaxzDMseAI0NO3lMzqMRd1ww-rbY9X9KeGjtv5Ox_GGhQs=w80-h106-k-no
low,117,Clean Cat's Car Wash,"1009 Refugee Rd, Pickerington, OH 43147",39.909597999999995,-82.779747,3.6,117,(614) 577-0005,ChIJlY0HxSd7OIgRjJAOWg1oQeI,laser car wash,columbus,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE35uE4GpXuSayYaGy9VcQ7-i-7K5CW2-hwKa3KWTn3sxDxSzttM4bAulW3kGyWYh2AqjOINE_yqj_2ZiYoiZKuphN07n522WdoBCxgxexkRuIX24rpebUnkmPd3EJeOe8Yad9C=w122-h92-k-no
low,117,Xpress Carwash auto lavado,"1421 E Rundberg Ln, Austin, TX 78753",30.3509739,-97.6768443,3.8,117,(512) 986-0241,ChIJg6D_VuDJRIYRBILNQlxcwRc,laser car wash,austin,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyo7b1Vs4LI4wZEVIbW0M4o70NvcYNcPhsOOsSf68Xi2q46cPl0UVzQA7JcPNmqq5HOiVMZuRVIsdYkno2XKDumb7SYvPA1zFzxvnib2w2gxNl3Kn_1JrKQAv7FoVwWSwgbI_L-aZLL2Ms=w80-h106-k-no
low,116,Hebron Car Wash,"18 Liberty Dr, Hebron, CT 06248",41.6626121,-72.3598975,3.3,116,(860) 228-9274,ChIJBR4N1z5d5okRALG0J4yAp6w,brushless car wash,hartford,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRZGPKntIEeS7eXXJfBhvJEuAoLrAwx7Vgevi-_h-U-lku27nEpIucX2tSp9ysnAKW_teeAiNS6sCAgTT1BjjW_lgT0JsyYReURPoilKV-5iskC-UbxI6vsW40cIxpJUBAkjbDuQ=w122-h92-k-no
low,116,Titan Car Wash,"9886 Bissonnet St, Houston, TX 77036",29.6755671,-95.55248189999999,3.8,116,(281) 630-3999,ChIJp46VYKjCQIYRUaezIiH0nUU,laser car wash|brushless car wash,houston,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGmH1xw6g75Gd6Un9oLa443IJM-FzQuMSHPUXOajKV6H8luSkp2mtcYJCuAflAUKrLiVEIjCpUPpCewn2HQX1l9t401q3dg6PEbItiqs14Q5-RkrntSlsnVFJ-L_K1K-kkY3kenQ=w163-h92-k-no
low,116,Spout Car Wash,"11302 Bissonnet St, Houston, TX 77099",29.6752607,-95.5786102,4.1,116,(346) 412-9251,ChIJDUBI3F7dQIYR93sBHEepv4A,laser car wash,houston,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgjoqtoJ25ZfVNGRBisPWh9brCbnXpqYKet9LsKk-Zi4SkvL__0lL_J56cKYGCo6pfD_TS4qsY_SBk3h1mJwgDamR9iqg53Ecgee1pkWwvfMd6lmy-lZRHqmAx1HK9D1S0Ro3Q=w80-h106-k-no
low,116,Super Shine Car Wash,"5925 W McDowell Rd, Phoenix, AZ 85035",33.465565399999996,-112.18766169999999,4,116,,ChIJVU3_nq8VK4cRXyHlevxk1wY,touchless car wash|brushless car wash,phoenix,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGztTxuUn-KodVUFMRixKls-8teA-Bs9pZUZhZqYPJPe0kYtI96UKQP7HhJ9HVBPYN926K8ABdjqfxpaGm_5OaejtJFbMj3RhIGWa4JrhFAEkAcEeY8IBqwmTnjnMVLVcKFp78=w163-h92-k-no
low,116,Lion Hand Car Wash,"10115 Rosedale Hwy #1, Bakersfield, CA 93312",35.3828059,-119.1151867,4.3,116,(661) 587-9866,ChIJM7SmxKFD6oAR1dFlSiv_Mc4,touchless car wash,bakersfield,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHTiUDxaFvmZb-BBVFrexglk-V_ZU3WH7LqsB0m9c52XO9_7Oju2eUTuu2kgrBC9GKqIiCIHviGDBGFVl1R6uJkCk4vvTnqZL0Iq2xXGGNyy6ZKRjdtf2dIFxto6bmd6q6Nw2E=w92-h92-k-no
low,115,CARess Car Wash,"4425 Heatherdowns Blvd, Toledo, OH 43614",41.5938569,-83.6464712,3.6,115,(419) 862-5262,ChIJucZAldp5PIgRL4SBhF9K9wY,brushless car wash,toledo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWf3lBxB--rCyBR-ktFDc0Ol8fNGGqFtWQ9YZmjgEpjt3UZNKx663DsSVMnNu3lciSvYXOOIIucFyL_uQQvMaCgD_JeGuEokZzXkZC0oXzIfPPqhO-TZKISnnnfSdx0GHNcjCK=w122-h92-k-no
low,114,Horizon Car Wash,"203 S Bay Rd, Syracuse, NY 13212",43.124258999999995,-76.1377256,4.2,114,(315) 458-1740,ChIJD4y0LaTt2YkRyJU-HA4wUPk,touchless car wash,syracuse,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PJbyj114XPKSit9eDLhMfw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=119.41708&pitch=0&thumbfov=100
low,114,Bubble-Up Car Wash Fairmount,"3512 W Genesee St, Syracuse, NY 13219",43.0484813,-76.2336323,4.2,114,(315) 396-0850,ChIJve0ggdzw2YkRCCxzz7G-6Uc,touchless car wash,syracuse,https://lh3.googleusercontent.com/gps-cs-s/APNQkAErJKOJDfxGfMs4YWVXXrSO3sF7gCY8FBlvOQfPjOGvEytO-RHCwIGKybY7cD5kSwq1OM7et0RO8hxeXvgUMZh7jWcu8h1wmZHXPEXSG-_D_ApvQ8GxVFl9HsEG837O2FwYnwgs=w112-h92-k-no
low,114,Charles Towne Buggy Bath CAR WASH,"1495 Sam Rittenberg Blvd, Charleston, SC 29407",32.812834099999996,-79.99940459999999,2.4,114,,ChIJXTC39xJ7_ogRe__jRfCXt_0,touchless car wash|brushless car wash,charleston,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjhBl79zPTu8ES1YTcXlrGWzpbbm__4knSgt7z1yB4jQD2loZTlOO3FFRJLO_ke7aYrorO7vSUdUwykJMyqt9TtxLrWzVayjE2KZ3iyRztcGHH6SYxf1CZ_SbMEaI8HA2hbeJ7=w122-h92-k-no
