place_id,name,address,lat,lng,rating,reviews,phone,types,open_state,queriesMatched,metrosMatched,metrosMatchedCount,nameIsTouchless,firstFoundMetro,thumbnail
ChIJefnWkbwWw4gRQkRh2J_VYQc,Splash N Dash,"6915 Cortez Rd W, Bradenton, FL 34210",27.4622046,-82.6312351,2.8,222,(941) 761-3454,Car wash,Open 24 hours,touchless car wash|brushless car wash,sarasota,1,false,sarasota,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgrCOJeecGOVJf5c_DuBS0iXJqljqn4bWDxACMs039UTsNCCA5CPzJXGK-Z2J9acwBumNjemuY7NdZpxqidD7HwGzfDAAJ5Cg3vRWh8UUY6kLU-yvbqnBeseKtujRgqzkdMsh2oI-k4MqF=w80-h106-k-no
ChIJ_43uysEHyIkRvpBokL0gXHs,"4 Clean Wheels Car Wash ""Rossville""","6220 Rossville Blvd, Rosedale, MD 21237",39.3363963,-76.4801925,3.4,221,(443) 388-7814,Car wash,Open · Closes 7:30 PM,touchless car wash|laser car wash|brushless car wash,baltimore,1,false,baltimore,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaYYzOfwR8exhTux3gIyqyLgla-7cNLp-gpMPY3r3UwUq6t_aEfhEAqfQESKAJFw5V7GBOjssCjmPqd8Q-OR2FH2czS5g_oUu_pq3l4HZ7-vFq5QmhPLpBLh580FhQ24YxdtaR=w92-h92-k-no
ChIJfVAo7RwpWIgROfAb_aaqy-Q,Sonic Suds Express Car Wash,"2836 Woodruff Rd, Simpsonville, SC 29681",34.806483799999995,-82.22177839999999,4.6,221,(864) 603-2121,Car wash,Open · Closes 8 PM,touchless car wash,greenville,1,false,greenville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNzOuAByR4-ICugWeiO_ALt2gp7KjC1hNKKI5s0n_q-fZJNe5hg8g5XIghq-eUgzQ8oTpzJDKyJ-rXcUg-U-mim5Yuip8O_vXyW9l6BzHV8jILNhwyBgR71jdMzNNI40hkVEm00g=w122-h92-k-no
ChIJD7k_t28MyYkRiHWwX_BUy9w,Commerce Car Wash,"349 Baltimore Rd, Shippensburg, PA 17257",40.049400299999995,-77.5025787,3.8,220,(717) 377-4658,Car wash|Self service car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,chambersburg,1,false,chambersburg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_Zdp-hCBQb8wyEpndmYIeMfo1MVWdzk_VuVYlrMCJoJN_SfegNdj2TvdDfHsOOfXrpWYdCeATds7uolILxWwkXkraGwsM_wu4gcYd8D_os3slAOz4Q19LqikkXzjRYXjhtrBEDA=w92-h92-k-no
ChIJZQ6J0gThuocR_TZvTpEBWrk,High Roller Car Wash,"3835 W Central Ave, Wichita, KS 67203",37.694325899999995,-97.387394,3.1,219,(316) 408-4819,Car wash|Self service car wash,,touchless car wash|brushless car wash,wichita,1,false,wichita,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2NZFStY9AmJAGg-hMqAOCxm5p5RPZPq9uxvy81l4t0HFun6Sg6CYdPW6f2vzQVgF1Nl1sQXJLm5qDQsJ00mZRt7WM4y5WQvha5g6JLNnEi1L1Z-e9bRv80C5B-XwLF7cXu07X=w122-h92-k-no
ChIJWdZxcTiVuokREBaDgfXVGBk,Freedom Wash,"3689 Virginia Beach Blvd, Virginia Beach, VA 23452",36.8398146,-76.099017,3.8,218,(757) 233-7610,Car wash,Open 24 hours,touchless car wash|brushless car wash,virginia-beach,1,false,virginia-beach,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE318IOUbY6Esyj0JNwH1ChDbfy8klYLHx6AdSlbMlNvUgqSJn_8zeZxmwY2PLRTsw6f0lysOkFXQw3tfOYl2Zm4JomPwxkqN7UhvfQTK1chgqqjDwUdff6Uh2jed6XiwoigmyM=w80-h106-k-no
ChIJ3_yk4BYcR4cRhu74bD6n3Mo,Grand Junction Truck & Car Wash,"2320 I-70BL, Grand Junction, CO 81501",39.068598099999996,-108.53769919999999,4.1,218,(970) 241-7255,Self service car wash,Open 24 hours,touchless car wash|brushless car wash,grand-junction,1,false,grand-junction,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJqrz0YSmDbxsb0jA81se_Pb_STMPGsZLqsl8W2JtPIQmWPZJl8fcKjkY7CLk6F8HcWwCMNYZNfVILYJYFyQK0SHRVxgDcU7WRMX9T1vKuvRKZkWpA1s2AHE2xjEyLuUYTbtt7=w163-h92-k-no
ChIJUbPaSolp24gR7vmsONwnA8M,Whistle Express Car Wash,"10721 Marlberry Way, North Fort Myers, FL 33917",26.7009111,-81.84748499999999,4.4,217,(980) 246-4037,Car wash,Open · Closes 8 PM,laser car wash,fort-myers,1,false,fort-myers,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGUaJX9EhiagctuwyojMT_jeMbI4URJExY6Uv1FYJROwmd2ciJnCx433mFv7kmyBkG1-QREZ3l0J-nadnRaSLMUkiFfQiAiPSEJHgOgL7-n3EbgYDfvnJNG41ubMOiIHB8DjhDHjNvzDO9X=w92-h92-k-no
ChIJOyFAmZFq24gRnNMStS5zi2k,Surfside Car Wash,"10130 Metro Pkwy, Fort Myers, FL 33966",26.596164899999998,-81.8510173,3.8,216,(239) 483-6909,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,fort-myers,1,false,fort-myers,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGA0ZGIpFrc7FXlTnDeVYfrGFX8Wk3gYDsOR7ob-0hGw2S45czZ3I2kJVK8cpHb2o1Y4MaiAcs5mF-U8C4oKsHaJYDkJdrXdT01pjVri5nBymsmr8kfV_Dow9Zeb6hdd3A063o1=w122-h92-k-no
ChIJt91Pikk_mYARI3450EDiUMI,Flying Frog Car Wash,"310 20th St, Sparks, NV 89431",39.5364314,-119.76999769999999,3.9,216,(775) 971-4790,Car wash|Self service car wash,Open 24 hours,laser car wash|brushless car wash,reno,1,false,reno,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETrdGkRFjkdZfO93p69yzfEweeDcR8s0jo9voPH6BKrP91wAp9J68V85MvQUN5fSLkW018GRulZ8WhFO99wyxVdHTtvPm0sgEq82P5ntf3LgULNfLA4uSQJACbMdm2_4_AFzaJ=w137-h92-k-no
ChIJN2O9LDdJE4cRChHFM4yAV8I,Bighorn Bubbles Car Wash,"2938 Beacon St, Colorado Springs, CO 80907",38.8747827,-104.8273229,3.8,215,(719) 286-9729,Self service car wash|Car wash,Open 24 hours,touchless car wash,colorado-springs,1,false,colorado-springs,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEx76dNX3nfXoU_7JkZBRzvATFERSc8NDXd6Ev0GzxpIcIZ2PP5HMKraBBKv0TaukkhYqXjAwiPl4y0I10-j7p2qTQFqmgKoBJdYiLcBpRFUCXzvVbpFL1Tp5kSrWnh1MAAVJjz=w163-h92-k-no
ChIJvbNrjRFp6oARZKJhRIipoYo,Soak Car Wash,"2405 Oak St, Bakersfield, CA 93301",35.3818062,-119.03958399999999,4.5,215,(661) 474-6333,Car wash,Closed · Opens 9 AM,touchless car wash|brushless car wash,bakersfield,1,false,bakersfield,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFS273y0wAX7GKdLmGT2AE_uw3zNGMg5jXs75CoW0YLHO0qtHTlvN9Y93Wdd6zAfxHLfana513AbalUsHl_GyjXHb66qkllVHwvbDbkJ_2BfDsYmCUpYyYG9y-fFwMl2m5eAzOExw=w122-h92-k-no
ChIJvYWO7o3eYVMRT-ySfv46W0s,Country Vista Car Wash,"22066 E Country Vista Dr, Liberty Lake, WA 99019",47.667079799999996,-117.1077296,4,215,(509) 565-0823,Self service car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,spokane,1,false,spokane,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeV1dk1_fyz4DnmNbGXmE3gW1awENnyjzWU4zhKv1M_ubjp9sHMPzHLk8o-QPJqQLDUBGynfHxARoXYvYACopkqtgmbTw7h37RyYSW_FG0tfuMkFsp4qP9HkEAK8zfeljYWNJH7w=w163-h92-k-no
ChIJYz-twR5hwokRLVTgUd6aqm4,Car Wash,"171-16 Hillside Ave., Jamaica, NY 11432",40.711399199999995,-73.79047109999999,3.7,213,(347) 644-0340,Car wash,Open · Closes 7 PM,brushless car wash,new-york-city,1,false,new-york-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFKnljeyaXlVR74v74kMqH95_vetd1w6_BJOlMQBec1sYx1rzW3jFlP5VA7tZI3X3GKCsHlYdmel9spXhp4T1q56HMUFHzQAKw5-eThVEr_lJPJipRf8gK2uZSFh-7OP17v_7OcA=w80-h142-k-no
ChIJqbPdj6lXzYcR13d2hwVNc3U,Splash-time Self Serve Car Wash Bryant,"107 Bryant Ave, Bryant, AR 72022",34.6221263,-92.497745,4.2,213,(501) 943-2929,Car wash,Open 24 hours,touchless car wash|brushless car wash,little-rock,1,false,little-rock,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEKQI37-Coh-YGeVDnEQnOQ8Q902rWmDfcHDduwhiS0_LR7DljNIB4GhrFwkLsJXnJtqor44JD6SzI7-JzLgyTDGSwVEgtzCvIc_cBEfCaXePlokV2Jb4GDK9uCtX35ld4ouNY1=w80-h142-k-no
ChIJWeH8U1GGyIkRb6e8btW0wSo,Red Lion Carwash & Laundromat,"240 E Broadway, Red Lion, PA 17356",39.9007079,-76.6013335,3,213,(717) 487-6581,Car wash|Laundromat|Laundry service,Open 24 hours,touchless car wash,york,1,false,york,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHk29i29Mc6gYlXmEiBBpy595QTv_SA7RxTcAJC8sj-7YI-YoxnlpvNVbGTJLQVMF6m9TsrfoxYnj-ArKMkCDzN0BX_Zkfm5Tfntt1vcN2xyal6UW-qx0Da_oBVp78kt4La4yk=w137-h92-k-no
ChIJT44mBvqkIIYR8ZXrtYp2P2I,Uptown Car Wash & Xpress Lube,"5500 Tchoupitoulas St, New Orleans, LA 70115",29.916304699999998,-90.1181141,3.9,212,(504) 895-9700,Car wash|Oil change service,Closed · Opens 9 AM,brushless car wash,new-orleans,1,false,new-orleans,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyl9-G3OHRMYw40lNxns7DKdQuQwOodWMZLTnVDFyGoVuBchQZUNAc9M-rHm_xrO7KYVIJth4VHmMfdHLuVG5qoYEqX8BwEpPXoh_Kz4DxKdWK5V7HjXuMRTLqMbBS62ylbKc23Q=w163-h92-k-no
ChIJy9KTdOLJ5YgRXdYVfKTBEYo,Self service car wash,"Duckys Car Wash, 6271 Powers Ave, Jacksonville, FL 32217",30.259063299999998,-81.61847259999999,4,211,,Self service car wash,Open 24 hours,touchless car wash|laser car wash,jacksonville,1,false,jacksonville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4ZxEt7zmQza_Cy11-GsnIxPKIiC55_NT2Lir3MefU3NnL7dWX_W4Z3A1DSMo8SL0GA5K-fLcIQak5edTq7zfHmo_U5Ith-UrPr6-sww8tlfljXhhFcGqjDLGd2J4saX-FWX6N=w122-h92-k-no
ChIJ27tKTS-Qj4ARWY4dk4acuEE,Superior Gas Car Wash,"14610 Washington Ave, San Leandro, CA 94578",37.7001314,-122.1397468,4.2,211,,Car wash,Open · Closes 10 PM,touchless car wash|brushless car wash,san-francisco,1,false,san-francisco,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgzTF6AKg7q8a5tTqVwaLkP73x_7qBYsqX751uFs85-OtnNE5dKPj4McNXdqoFzC0e51o6MeLwtfz6vrgjt9Hx8c87eg0wV7wOJReZZoe3OXqc_XWhZMj9pTU5cksaxA4qn_IM=w122-h92-k-no
ChIJT3hJr3BXwokRVqr2PV4oB-8,Los Primos Hand Car Wash,"709 Central Ave, Union City, NJ 07087",40.758080199999995,-74.0421673,3.8,210,(201) 319-9559,Car wash,Open · Closes 7 PM,brushless car wash|touchless car wash,new-york-city|northern-new-jersey,2,false,new-york-city,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQXTd5-h1quKjt4XRn1CljhSOCmg1QcuWvYxtFXjU6MAzaeVKtgOopMjqgBxU3aUkbXHHjp43BYsuqaa9CazsYPXReFWkEaBvkqs-_iKL1WfnFFWKv7a9eyBsMDIWxfevu1m5I=w122-h92-k-no
ChIJvSFuWz5-MogR9ArVMfXnaeg,Niagara Car Wash,"5504 Zuck Rd, Erie, PA 16506",42.065546999999995,-80.1153142,4.1,210,(814) 452-9753,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,erie,1,false,erie,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlNOm46binXEK1_kjdajV0_VZUBfRZkaK1aLvkg-XrZC1vwfpWi2-6V7WdtSeaXVCoM43kyMOuI4Tl_8SO6QnY5ClthHU7h2t9IkRs1Qn4EbQFWA8xefJoiVyrJOAXycM7UBM=w138-h92-k-no
ChIJz89nnemz54kRo2PQKmslwRM,The Car Wash Center Newington,"2530 Berlin Tpke, Newington, CT 06111",41.6820612,-72.71010869999999,4.5,208,(860) 689-1674,Car wash,Open · Closes 8 PM,touchless car wash,hartford,1,false,hartford,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDBuiB6VudTLxtSpkdibMlRIAzgVRr4MKIH31P-GHzcTpUX5EOPstomhhTXcrrdoUc3zx2MyHxHUBJkHqM8dNn0RufMdlv7J3xX4kS1WB5Wx0ssOsHkEOwxtZa5dhbdOHKE5vKCfJrTHU=w80-h106-k-no
ChIJlQGNGcS12YgRHay4i9KVD6Q,FASTPASS Car Wash,"1840 Alton Rd, Miami Beach, FL 33139",25.7943845,-80.14183059999999,3.6,208,(305) 534-1132,Car wash,Open · Closes 6 PM,laser car wash,miami,1,false,miami,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvu1PMAXjvxJUrwOSEC-Ie3My6AM_WKtYdxD7e-fJIp9pHYVeEzlDez_4yuqKQtjflZXEq1mplt88lwzdRjfVtK9u25npf_38LK4uux0Bu3LJxVQsjrX-eCYqP30JPs5a5XPHZ=w120-h92-k-no
ChIJ67VCbKJ51oYRzNnjYSh_V9o,Car Wash,"2620 W Valencia Rd, Tucson, AZ 85746",32.1342354,-111.0232248,3.3,208,,Self service car wash,,laser car wash,tucson,1,false,tucson,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG69kVpOhB86U05d6sDLVaBADt4lS-skdEeWuZwJ5lOwrz-YSt2NFF_ELq2pjHT1X-f0ijWm8msrc0vsG-35ZTIBUAHNnuh-tYvH1VASbm0sUCPEFtNPCCzqNDp1_2OoLchF722yQ=w122-h92-k-no
ChIJw2e8J7GGa4cRR6RL7oL2Gzg,Wash-N-Clean Car Wash,"800 Kipling St, Lakewood, CO 80215",39.729566399999996,-105.1093578,4.2,208,(303) 669-3300,Car wash|Self service car wash,Open 24 hours,brushless car wash,denver,1,false,denver,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPcs4oEBZHUPDSIkqz8oNbhO3Ecpnh7NA2l9UU2IlajvEmA6zLvTFBZeboM3BvesDoY58MwTJDmDDfybVQq4LI7sTUpqD_-SK43iP2765qp7OBnT1lKkI18gFOIb_xI-1Rv_GVcg=w80-h106-k-no
ChIJX7fSOSua7ocReUCssNwxkDk,Hiland Car Wash,"300 Euclid Ave, Des Moines, IA 50313",41.6274345,-93.6214911,3.8,207,(515) 669-0309,Car wash,Open 24 hours,touchless car wash|brushless car wash,des-moines,1,false,des-moines,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhvdRQ_X5Dk_-4xRRKDjFcZdYM4TcJHZ_NLdSO2NCAeBi-o2PemMsPkU7lAMfShG9GC21lrgw_nN6y1zQyc-BBRwZM95rgHdRVUVC85st6j3VMnLcfTWItNGCULG_gU7Dr3oBf=w122-h92-k-no
ChIJaxdd4HV61oYRUx3keSAyfP0,Auto Wash Express,"3744 S 6th Ave, Tucson, AZ 85713",32.178782999999996,-110.968693,4.3,207,(520) 600-8773,Self service car wash,Open 24 hours,laser car wash,tucson,1,false,tucson,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYxsroNW8bK53WusTFkCJYcCvIV8dNMmBZJwZl2Adr5YqaEGxAJvgBFciOVjUWsFxPPWo3_VVoQscZIvFNZ2aE8UgBBtKgIxt-zMgjLWJCjPKtUwEo1FMPIVwxt4dsCYYSPxR2uA=w80-h106-k-no
ChIJtaJSC-nL2IcRwE77PckwRws,Brite WorX Car Washery,"9720 Manchester Rd, Webster Groves, MO 63119",38.607965,-90.3697047,4.3,206,(314) 222-9046,Car wash,Open · Closes 8 PM,touchless car wash,st-louis,1,false,st-louis,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpniLuJECZ1dRZR9lTVBCv199-2VZcIob-OBVZLeh8IDYB1YGeHxCO27_s7MAC4Y-_1UnPmwCmgMKFSKS2gCxnB8Z9Xls5emMIGPVn2xLJ8Uxb2AsTNV9oHW9fwAqANZ_fD1WA3g=w122-h92-k-no
ChIJi5q1UfSLOIgRzcWndkzmrro,Spot Free Car Wash,"910 Oakland Park Ave, Columbus, OH 43224",40.032885799999995,-82.9898736,3.6,205,(614) 261-1970,Self service car wash,Open 24 hours,laser car wash|brushless car wash,columbus,1,false,columbus,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfMTk0UrSAXLmoo7t__ejXIoXlWTWVAbCmc7EE26kIIelYOMIWwyyfmfiJlpXPMZtw7iFgVfjdixG6yg9Bv9DtK2_wZViFii3d_ctZmE6lB532V1iUIUyXCnbp7nGu6hA5rN0=w122-h92-k-no
ChIJvTphaNElXIgRX0-qwHS99ic,Miracle Car Wash,"9423 S Northshore Dr, Knoxville, TN 37922",35.8634778,-84.0655982,4.4,201,(865) 730-0031,Car wash,Open · Closes 8 PM,touchless car wash|brushless car wash,knoxville,1,false,knoxville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfaCJk6r4vdjFFukJFoKNHsI12pBo812FR6-xzgX4lUU-WVIICdfWvUybOlGsk0yF_GoO04LEBlCyja7XtKkjqNNCKJSrEiw4aO4LfrLk7pGoUGOMSS3L6_La3NRXuuOvLq6w_mw=w138-h92-k-no
ChIJuRqzFUta2YARHgXYq6p6PiA,"Happy Cow Car Wash, Rancho San Diego","2960 Cuyamaca College Dr W, El Cajon, CA 92019",32.741623,-116.939712,4.4,201,(619) 922-5966,Self service car wash|Car wash,Open 24 hours,laser car wash,san-diego,1,false,san-diego,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHYfx1biPh2QENLZ8KJdQOkL6AeogXXpMLISF8eMotKG8G9NtjeEnRQdDICvRxhdebNwpIZThuO5ou2Hq4Ql8IO0-fGLKi1di09lo1xyguDm2CGbG0LvKp8UR-4IhZegEzhlg-i_rM_HQ=w80-h106-k-no
ChIJWfHv-ysSbIcRzQIERdHGPtw,Fort Lupton Car Wash,"150 Rollie Ave, Fort Lupton, CO 80621, United States",40.0793071,-104.8042581,3.7,201,+1 970-806-7465,Car wash,Open 24 hours,brushless car wash,longmont,1,false,longmont,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMPmV2YXnsOnFhzjcFYzlboXIpcbyPdnOo9yKgyhNs8xoa82v8X448ld0R-yZVRRyR8PpeCNY4ZhkeT6J9KLXdIn7aYJGg0InTY4j4V6Hj9KVFKxYLVejm9YP6z1cy8BN4i-wHYA=w122-h92-k-no
ChIJLa0tk5PxNIgRjqCTcFBYARI,Pittsburgh Pride Car Wash,"391 Greenfield Ave, Pittsburgh, PA 15207",40.4254211,-79.945863,3.9,199,(412) 421-9335,Self service car wash,Open 24 hours,touchless car wash|laser car wash,pittsburgh,1,false,pittsburgh,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHKbroCfsdW7ZTkUWnqXQ3qJiCKEMQC0vYKDwgrvShwFv7OeTQM6XlJ0dsqhfQRbL1lQuvIQDTRWlWIEztvKdH__5CQxkPPDlvB66sCn_gT_XNUiU4QqtJUHpkr9_k41TwaMSLnxMw9j5Z=w163-h92-k-no
ChIJ545T14UXXIgRuiajS5BJsEw,Clean Machine Magic Carwash,"4315 N Broadway, Knoxville, TN 37917",36.0120538,-83.9245756,3.6,199,(865) 214-3459,Car wash|Self service car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,knoxville,1,false,knoxville,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGpRKxj0F6HKb8mzMfG5Q5-wECsPPyEdhlcD66H9r5m2LY_O5u1IhDvqekiV4vInusnaImLvf2r4HF_W4qzg7SOIcAjnCJCJ29Mybk7WfXOlzLFmja-XYvoVj7-S4p1zkwunI=w80-h106-k-no
ChIJuyHqPUgbU4gRkwOTIGsOHTw,West Market St. Car Wash,"6120 W Market St, Greensboro, NC 27409",36.0762138,-79.9095428,3.8,199,(336) 554-0825,Car wash,Open 24 hours,touchless car wash|brushless car wash,greensboro,1,false,greensboro,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGoKkS89KfZBdJpAbS6iya7eiNVxy0iL7UGTaWYGsmVqq6EofRFq4iVj27fWu3r6WkWyzBgPpsbutniW7lxWXomwDL8Gt85l30AmcrfIralwoV6u1wdygx6xZhQDdf9fg97vgY8Bg=w163-h92-k-no
ChIJN-SwxkV_PIgRBi6rQiNveiM,Caress Car Wash,"2812 Douglas Rd, Toledo, OH 43606",41.6740034,-83.607326,3.3,198,(419) 862-5262,Self service car wash,Open 24 hours,brushless car wash,toledo,1,false,toledo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8SekTdo4a4wLbDfvvz5iJ39g5EC9_VkHQjayxwAowuUHz_IPQuCdQ4pl9H-0OG-qa2e4XlAieTo76Ud3Bi-x0MnZ1umS8S3jthdzVP37eox6HWXuezEuxGuMWqOijTLxEID91=w80-h106-k-no
ChIJL1UFyXbemoARae6H-1QT9UM,Auto Splash,"7320 Winding Way, Fair Oaks, CA 95628",38.6488624,-121.2930246,4.3,198,,Car wash,,touchless car wash|brushless car wash,sacramento,1,false,sacramento,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuXf4LQATgKZRo9kRxlfwwGju2VFq8KCKgy6YZZksGVMRgxY-rfISTuvRqZsTyXWJgqz0REv1uidZlm9kt-2c5UdnChrdDoXnkdh7edjAFAdmDB2I7MG6gkVTRKeDA3m8ckaauHljAAj0w=w80-h106-k-no
ChIJwYM8ThcVmYARy3Mb5wkR72s,Squeaky's Car Wash,"550 S Meadows Pkwy, Reno, NV 89521",39.4380978,-119.76044999999999,3.7,198,(775) 997-6030,Car wash|Self service car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,reno,1,false,reno,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCxba1nvUXd88v67QQr4c3je1Db_v-jpRC5XNND3pzAJAV0a2Lm4ZGjVNno0ByKEjpsMt-lRaqWpRL57NOO_rXLg_DKRUvei-lzTwhdheH9O3fE1PwmRIeTpDTywF_obBzU2a3=w80-h142-k-no
ChIJNxCi6sa9t4kRLAyIoDKREGU,Splash In,"7509 Old Branch Ave, Clinton, MD 20735",38.7859178,-76.8982157,4.1,197,(240) 318-2188,Car wash|Convenience store|Gas station,Open · Closes 7 PM,touchless car wash,washington-dc,1,false,washington-dc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3n7JSWjKu8-Nry9L11OBZY8ySbekMGNAnfXrxwxey9ISTb9FBGyGBC3HKXZ2g6E8AqHh2eYVWxZlyPxgbqTxkxs10mM-lxpZCVfO-EnGNAePgVWJFp7FY8wBfd7aaYecrfJArzQ=w137-h92-k-no
ChIJdwVrwVnVFogRIu6t8Wm0Mg0,5th Street Car Wash,"2322 N 5th St, Niles, MI 49120",41.8548806,-86.24513979999999,4.4,197,(269) 687-1730,Car wash,Open 24 hours,laser car wash,south-bend|elkhart,2,false,south-bend,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-KcMYctxMlbLgrsxLevW0wC0phRc8CrOE0AVY80twMFBVYXlR1paOt4NnOOobvdxzciFxJ4s39Sp_onxnzZ1WiGNq7kj0IKBvTJIZFXIHHxZK36na4LR2STJP41w6uQ1hkMk8OxPyp50=w122-h92-k-no
ChIJcwjh5AMZU4gRTDpY0F9Nw5k,Randleman Road WaterWorks,"3017 Randleman Rd, Greensboro, NC 27406",36.0134705,-79.8041197,4.1,197,(336) 852-3203,Car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,greensboro,1,false,greensboro,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmvi8ybbn596jU-iOjnIJjiNWg3VcAndWd0YirSt_JOX7mrqCNlgU0nQvdqmPB4smDtelzsgCBsjeOOr9gq9GQBQmI47P8mDIY1tPIVPDEVEOP_joqMLEvN4iYsEjuarY_SP6G=w122-h92-k-no
ChIJz8k7A4i1j4ARsNMK_nJLKRw,Homestead Auto Wash,"3500 Homestead Rd, Santa Clara, CA 95051",37.3374945,-121.9931187,3.7,197,(408) 984-6762,Car wash,Opens soon · 7:30 AM,touchless car wash|brushless car wash,san-jose,1,false,san-jose,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmRyAabGVshFEDkZXa1ywYBH8e-5SL5wG1EEDeMBQqXppOt8t2MBBqvkhoFzB3_4IYiqLwhLYp1OmS26JgpsL8FaT7-UhHkB64ziQTzZa7XX1nCFVu9H3cGMhqPLOblnDbEcE=w80-h142-k-no
ChIJHRPk_wBoXIYRmgaxbukdIAU,Spot Free Car Wash,"7565 Tezel Rd, San Antonio, TX 78250",29.509285199999997,-98.66267409999999,3.8,196,(210) 521-4329,Car wash,Open 24 hours,laser car wash,san-antonio,1,false,san-antonio,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEglpskPHZ4oCx3QYLztDKuOQihahnj08chPkkHKz5wnr-xJLeKuRnh0iNncw_zFcfpNcJ5AK1XSC4AWrVa4UjHUyVgy-cjWCUrH0sakVcZrAu-oqWmIvm3OIvJ_-j-R5yP9nkn=w122-h92-k-no
ChIJRWL0MHh_a4cROFL7yl-42xc,Oasis Car Wash,"4490 S Wadsworth Blvd, Littleton, CO 80123",39.6357885,-105.0813197,3.4,196,(303) 532-5698,Self service car wash,Open 24 hours,brushless car wash,denver,1,false,denver,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNaR4ekVwgzM1KzZ_sRO7GNTgN014Zyu1pdTpaxDfRFfw16G60ci54jqUMp_nBZFm1RjjqywAToslFMZK11IcQR-4rQ0NzHan9gWIsRswNVZJtHx5OWP7WFtdLfI0cvXzuuTYM3w=w122-h92-k-no
ChIJKw7agPT0a4cRkCI0G50sNp4,Baseline Car Wash,"810 W Baseline Rd, Lafayette, CO 80026",39.999949099999995,-105.0997314,3,196,(303) 542-0288,Self service car wash,Open 24 hours,laser car wash,longmont,1,false,longmont,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6s9X52Ek1aXPZhsTZnWTdLNxV2eq8CVWaSr5UM7iClfV-Zx2oa7p6JpK1bcuE7dbdoxQop_tXjocgSTIkS0-02dGuWd9T8xEct4NhWlvwPeSjixYy0882NmujpWixbrzVIz4lXQ=w122-h92-k-no
ChIJU9NfQ3EMkIARATdsLmh7PUA,Pacific Holiday Car Wash,"7723 Thornton Rd, Stockton, CA 95207",38.019988,-121.32474819999999,4.2,196,(209) 679-9274,Self service car wash,Open 24 hours,touchless car wash|laser car wash|brushless car wash,stockton,1,false,stockton,https://lh3.googleusercontent.com/gps-cs-s/APNQkAELHosBvvgGp2U-5kK7GgFE3tU3DKna8JmfDoXTOihHWyIWx4E7hDvH6daFnCUuX6d4uGxvhKdM808DS0unBSRpVDSvru2nymq7U0pFDgoazd0vwNRio6Zz9kqSODL3k6-9rQb2=w80-h106-k-no
